# ctau,m1,m0,ms,eff_lowet,eff_highet,eff_lowet_error,eff_highet_error
3.415e+00,4.890e+02,3.190e+02,1.000e+03,6.696e-04,2.091e-03,3.773e-05,6.544e-05
3.981e+00,4.890e+02,3.190e+02,1.000e+03,8.144e-04,2.328e-03,4.211e-05,6.817e-05
4.642e+00,4.890e+02,3.190e+02,1.000e+03,1.051e-03,2.540e-03,4.913e-05,7.167e-05
5.412e+00,4.890e+02,3.190e+02,1.000e+03,1.289e-03,2.937e-03,5.376e-05,7.792e-05
6.310e+00,4.890e+02,3.190e+02,1.000e+03,1.439e-03,3.080e-03,5.700e-05,8.090e-05
7.356e+00,4.890e+02,3.190e+02,1.000e+03,1.714e-03,3.131e-03,6.418e-05,8.154e-05
8.577e+00,4.890e+02,3.190e+02,1.000e+03,1.830e-03,3.234e-03,6.760e-05,8.494e-05
1.000e+01,4.890e+02,3.190e+02,1.000e+03,1.851e-03,3.033e-03,6.477e-05,8.031e-05
1.000e-01,6.120e+02,4.420e+02,1.250e+03,1.372e-06,7.596e-06,4.556e-08,1.350e-07
1.166e-01,6.120e+02,4.420e+02,1.250e+03,1.372e-06,7.596e-06,4.556e-08,1.350e-07
1.359e-01,6.120e+02,4.420e+02,1.250e+03,1.372e-06,7.596e-06,4.556e-08,1.350e-07
1.585e-01,6.120e+02,4.420e+02,1.250e+03,1.534e-06,1.212e-05,1.143e-07,4.373e-06
1.848e-01,6.120e+02,4.420e+02,1.250e+03,1.645e-06,1.138e-05,1.551e-07,2.344e-06
2.154e-01,6.120e+02,4.420e+02,1.250e+03,1.681e-06,1.177e-05,2.187e-07,3.034e-06
2.512e-01,6.120e+02,4.420e+02,1.250e+03,2.846e-06,2.621e-05,4.661e-07,7.066e-06
2.929e-01,6.120e+02,4.420e+02,1.250e+03,3.832e-06,3.859e-05,6.633e-07,8.899e-06
3.415e-01,6.120e+02,4.420e+02,1.250e+03,5.113e-06,4.414e-05,1.183e-06,1.017e-05
3.981e-01,6.120e+02,4.420e+02,1.250e+03,7.943e-06,5.866e-05,1.419e-06,1.110e-05
4.642e-01,6.120e+02,4.420e+02,1.250e+03,9.540e-06,9.143e-05,1.926e-06,1.528e-05
5.412e-01,6.120e+02,4.420e+02,1.250e+03,1.657e-05,1.393e-04,3.569e-06,1.840e-05
6.310e-01,6.120e+02,4.420e+02,1.250e+03,2.754e-05,1.843e-04,4.701e-06,1.969e-05
7.356e-01,6.120e+02,4.420e+02,1.250e+03,4.910e-05,2.582e-04,9.311e-06,2.587e-05
8.577e-01,6.120e+02,4.420e+02,1.250e+03,7.305e-05,3.814e-04,1.065e-05,3.180e-05
1.000e+00,6.120e+02,4.420e+02,1.250e+03,7.581e-05,4.145e-04,1.023e-05,3.090e-05
1.166e+00,6.120e+02,4.420e+02,1.250e+03,1.330e-04,5.850e-04,1.624e-05,4.045e-05
1.359e+00,6.120e+02,4.420e+02,1.250e+03,1.734e-04,7.535e-04,1.675e-05,4.403e-05
1.585e+00,6.120e+02,4.420e+02,1.250e+03,2.167e-04,9.187e-04,2.048e-05,4.771e-05
1.848e+00,6.120e+02,4.420e+02,1.250e+03,2.713e-04,1.060e-03,2.410e-05,5.041e-05
2.154e+00,6.120e+02,4.420e+02,1.250e+03,3.284e-04,1.249e-03,2.526e-05,5.304e-05
2.512e+00,6.120e+02,4.420e+02,1.250e+03,3.994e-04,1.442e-03,2.860e-05,5.687e-05
2.929e+00,6.120e+02,4.420e+02,1.250e+03,5.274e-04,1.710e-03,3.320e-05,6.075e-05
3.415e+00,6.120e+02,4.420e+02,1.250e+03,6.557e-04,2.123e-03,3.661e-05,6.851e-05
3.981e+00,6.120e+02,4.420e+02,1.250e+03,7.588e-04,2.259e-03,4.065e-05,6.836e-05
4.642e+00,6.120e+02,4.420e+02,1.250e+03,1.004e-03,2.601e-03,4.701e-05,7.208e-05
5.412e+00,6.120e+02,4.420e+02,1.250e+03,1.257e-03,2.903e-03,5.424e-05,7.796e-05
6.310e+00,6.120e+02,4.420e+02,1.250e+03,1.477e-03,3.211e-03,5.968e-05,8.450e-05
7.356e+00,6.120e+02,4.420e+02,1.250e+03,1.786e-03,3.403e-03,6.741e-05,8.887e-05
8.577e+00,6.120e+02,4.420e+02,1.250e+03,1.845e-03,3.290e-03,6.597e-05,8.498e-05
1.000e+01,6.120e+02,4.420e+02,1.250e+03,2.046e-03,3.456e-03,7.139e-05,9.026e-05
1.000e-01,7.340e+02,5.640e+02,1.500e+03,1.030e-06,6.747e-06,3.841e-08,1.193e-07
1.166e-01,7.340e+02,5.640e+02,1.500e+03,1.030e-06,6.747e-06,3.841e-08,1.193e-07
1.359e-01,7.340e+02,5.640e+02,1.500e+03,1.176e-06,7.326e-06,1.511e-07,5.964e-07
1.585e-01,7.340e+02,5.640e+02,1.500e+03,1.087e-06,6.828e-06,6.885e-08,1.438e-07
1.848e-01,7.340e+02,5.640e+02,1.500e+03,1.055e-06,7.515e-06,4.593e-08,7.826e-07
2.154e-01,7.340e+02,5.640e+02,1.500e+03,1.205e-06,7.728e-06,1.526e-07,6.813e-07
2.512e-01,7.340e+02,5.640e+02,1.500e+03,1.251e-06,8.609e-06,1.568e-07,1.060e-06
2.929e-01,7.340e+02,5.640e+02,1.500e+03,2.355e-06,2.594e-05,4.726e-07,7.306e-06
3.415e-01,7.340e+02,5.640e+02,1.500e+03,2.562e-06,3.139e-05,3.914e-07,8.524e-06
3.981e-01,7.340e+02,5.640e+02,1.500e+03,4.378e-06,4.924e-05,7.003e-07,1.044e-05
4.642e-01,7.340e+02,5.640e+02,1.500e+03,1.493e-05,9.173e-05,4.774e-06,1.524e-05
5.412e-01,7.340e+02,5.640e+02,1.500e+03,2.170e-05,1.359e-04,5.243e-06,2.041e-05
6.310e-01,7.340e+02,5.640e+02,1.500e+03,3.246e-05,2.028e-04,6.460e-06,2.251e-05
7.356e-01,7.340e+02,5.640e+02,1.500e+03,4.885e-05,2.538e-04,9.272e-06,2.598e-05
8.577e-01,7.340e+02,5.640e+02,1.500e+03,5.764e-05,3.439e-04,8.670e-06,3.069e-05
1.000e+00,7.340e+02,5.640e+02,1.500e+03,8.319e-05,4.479e-04,1.198e-05,3.431e-05
1.166e+00,7.340e+02,5.640e+02,1.500e+03,1.404e-04,6.234e-04,1.706e-05,4.245e-05
1.359e+00,7.340e+02,5.640e+02,1.500e+03,1.472e-04,6.556e-04,1.651e-05,3.783e-05
1.585e+00,7.340e+02,5.640e+02,1.500e+03,2.121e-04,8.337e-04,2.110e-05,4.787e-05
1.848e+00,7.340e+02,5.640e+02,1.500e+03,2.671e-04,1.026e-03,2.294e-05,4.792e-05
2.154e+00,7.340e+02,5.640e+02,1.500e+03,3.438e-04,1.259e-03,2.726e-05,5.490e-05
2.512e+00,7.340e+02,5.640e+02,1.500e+03,4.323e-04,1.467e-03,3.077e-05,5.808e-05
2.929e+00,7.340e+02,5.640e+02,1.500e+03,5.977e-04,1.873e-03,3.613e-05,6.649e-05
3.415e+00,7.340e+02,5.640e+02,1.500e+03,7.212e-04,2.196e-03,3.967e-05,6.951e-05
3.981e+00,7.340e+02,5.640e+02,1.500e+03,8.158e-04,2.388e-03,4.202e-05,7.160e-05
4.642e+00,7.340e+02,5.640e+02,1.500e+03,9.920e-04,2.599e-03,4.808e-05,7.465e-05
5.412e+00,7.340e+02,5.640e+02,1.500e+03,1.309e-03,3.010e-03,5.699e-05,8.388e-05
6.310e+00,7.340e+02,5.640e+02,1.500e+03,1.453e-03,3.271e-03,5.758e-05,8.460e-05
7.356e+00,7.340e+02,5.640e+02,1.500e+03,1.697e-03,3.424e-03,6.386e-05,8.754e-05
8.577e+00,7.340e+02,5.640e+02,1.500e+03,1.900e-03,3.516e-03,6.715e-05,8.921e-05
1.000e+01,7.340e+02,5.640e+02,1.500e+03,2.193e-03,3.586e-03,7.511e-05,9.212e-05
1.000e-01,8.570e+02,6.870e+02,1.750e+03,7.548e-07,6.106e-06,3.128e-08,1.051e-07
1.166e-01,8.570e+02,6.870e+02,1.750e+03,7.548e-07,6.106e-06,3.128e-08,1.051e-07
1.359e-01,8.570e+02,6.870e+02,1.750e+03,7.548e-07,6.106e-06,3.128e-08,1.051e-07
1.585e-01,8.570e+02,6.870e+02,1.750e+03,7.548e-07,6.106e-06,3.128e-08,1.051e-07
1.848e-01,8.570e+02,6.870e+02,1.750e+03,7.548e-07,6.106e-06,3.128e-08,1.051e-07
2.154e-01,8.570e+02,6.870e+02,1.750e+03,8.852e-07,7.266e-06,8.888e-08,6.761e-07
2.512e-01,8.570e+02,6.870e+02,1.750e+03,9.502e-07,7.560e-06,1.185e-07,8.580e-07
2.929e-01,8.570e+02,6.870e+02,1.750e+03,2.207e-06,2.009e-05,4.386e-07,4.557e-06
3.415e-01,8.570e+02,6.870e+02,1.750e+03,2.698e-06,3.423e-05,5.517e-07,8.583e-06
3.981e-01,8.570e+02,6.870e+02,1.750e+03,4.336e-06,3.504e-05,8.654e-07,7.132e-06
4.642e-01,8.570e+02,6.870e+02,1.750e+03,1.182e-05,7.621e-05,4.319e-06,1.324e-05
5.412e-01,8.570e+02,6.870e+02,1.750e+03,1.498e-05,1.104e-04,3.571e-06,1.597e-05
6.310e-01,8.570e+02,6.870e+02,1.750e+03,1.452e-05,1.484e-04,2.007e-06,1.667e-05
7.356e-01,8.570e+02,6.870e+02,1.750e+03,3.916e-05,2.596e-04,6.770e-06,2.554e-05
8.577e-01,8.570e+02,6.870e+02,1.750e+03,4.547e-05,3.330e-04,5.626e-06,2.642e-05
1.000e+00,8.570e+02,6.870e+02,1.750e+03,9.263e-05,4.925e-04,1.222e-05,3.481e-05
1.166e+00,8.570e+02,6.870e+02,1.750e+03,1.211e-04,5.444e-04,1.585e-05,3.708e-05
1.359e+00,8.570e+02,6.870e+02,1.750e+03,1.801e-04,8.001e-04,1.849e-05,4.597e-05
1.585e+00,8.570e+02,6.870e+02,1.750e+03,2.332e-04,9.604e-04,2.186e-05,5.045e-05
1.848e+00,8.570e+02,6.870e+02,1.750e+03,2.972e-04,1.150e-03,2.370e-05,5.447e-05
2.154e+00,8.570e+02,6.870e+02,1.750e+03,4.003e-04,1.354e-03,3.064e-05,5.700e-05
2.512e+00,8.570e+02,6.870e+02,1.750e+03,4.266e-04,1.554e-03,2.982e-05,5.874e-05
2.929e+00,8.570e+02,6.870e+02,1.750e+03,5.850e-04,1.859e-03,3.622e-05,6.529e-05
3.415e+00,8.570e+02,6.870e+02,1.750e+03,7.867e-04,2.208e-03,4.236e-05,7.284e-05
3.981e+00,8.570e+02,6.870e+02,1.750e+03,9.595e-04,2.549e-03,4.746e-05,7.757e-05
4.642e+00,8.570e+02,6.870e+02,1.750e+03,1.068e-03,2.841e-03,4.927e-05,7.940e-05
5.412e+00,8.570e+02,6.870e+02,1.750e+03,1.284e-03,3.076e-03,5.484e-05,8.148e-05
6.310e+00,8.570e+02,6.870e+02,1.750e+03,1.513e-03,3.352e-03,6.048e-05,8.737e-05
7.356e+00,8.570e+02,6.870e+02,1.750e+03,1.777e-03,3.568e-03,6.593e-05,9.129e-05
8.577e+00,8.570e+02,6.870e+02,1.750e+03,1.988e-03,3.686e-03,7.184e-05,9.488e-05
1.000e+01,8.570e+02,6.870e+02,1.750e+03,2.073e-03,3.642e-03,7.239e-05,9.140e-05
1.000e-01,9.790e+02,8.090e+02,2.000e+03,5.581e-07,5.513e-06,2.535e-08,9.293e-08
1.166e-01,9.790e+02,8.090e+02,2.000e+03,5.581e-07,5.513e-06,2.535e-08,9.293e-08
1.359e-01,9.790e+02,8.090e+02,2.000e+03,5.581e-07,5.513e-06,2.535e-08,9.293e-08
1.585e-01,9.790e+02,8.090e+02,2.000e+03,5.581e-07,5.513e-06,2.535e-08,9.293e-08
1.848e-01,9.790e+02,8.090e+02,2.000e+03,6.691e-07,6.651e-06,8.407e-08,8.432e-07
2.154e-01,9.790e+02,8.090e+02,2.000e+03,6.544e-07,1.020e-05,9.017e-08,4.382e-06
2.512e-01,9.790e+02,8.090e+02,2.000e+03,1.118e-06,1.423e-05,3.195e-07,5.009e-06
2.929e-01,9.790e+02,8.090e+02,2.000e+03,1.225e-06,9.841e-06,3.338e-07,1.985e-06
3.415e-01,9.790e+02,8.090e+02,2.000e+03,1.963e-06,1.982e-05,4.126e-07,5.114e-06
3.981e-01,9.790e+02,8.090e+02,2.000e+03,5.665e-06,6.011e-05,1.213e-06,1.151e-05
4.642e-01,9.790e+02,8.090e+02,2.000e+03,5.962e-06,6.785e-05,9.726e-07,1.141e-05
5.412e-01,9.790e+02,8.090e+02,2.000e+03,8.193e-06,9.290e-05,1.007e-06,1.360e-05
6.310e-01,9.790e+02,8.090e+02,2.000e+03,2.314e-05,1.625e-04,5.414e-06,2.084e-05
7.356e-01,9.790e+02,8.090e+02,2.000e+03,2.598e-05,1.995e-04,3.492e-06,1.978e-05
8.577e-01,9.790e+02,8.090e+02,2.000e+03,5.701e-05,3.253e-04,1.048e-05,2.863e-05
1.000e+00,9.790e+02,8.090e+02,2.000e+03,7.633e-05,4.127e-04,1.095e-05,3.183e-05
1.166e+00,9.790e+02,8.090e+02,2.000e+03,1.226e-04,5.620e-04,1.595e-05,3.862e-05
1.359e+00,9.790e+02,8.090e+02,2.000e+03,1.983e-04,7.949e-04,2.157e-05,4.507e-05
1.585e+00,9.790e+02,8.090e+02,2.000e+03,2.753e-04,9.922e-04,2.409e-05,5.228e-05
1.848e+00,9.790e+02,8.090e+02,2.000e+03,3.333e-04,1.220e-03,2.723e-05,5.578e-05
2.154e+00,9.790e+02,8.090e+02,2.000e+03,3.934e-04,1.440e-03,2.857e-05,5.883e-05
2.512e+00,9.790e+02,8.090e+02,2.000e+03,5.449e-04,1.649e-03,3.571e-05,6.410e-05
2.929e+00,9.790e+02,8.090e+02,2.000e+03,6.568e-04,2.025e-03,3.933e-05,7.042e-05
3.415e+00,9.790e+02,8.090e+02,2.000e+03,7.840e-04,2.192e-03,4.279e-05,7.129e-05
3.981e+00,9.790e+02,8.090e+02,2.000e+03,9.908e-04,2.581e-03,4.849e-05,7.793e-05
4.642e+00,9.790e+02,8.090e+02,2.000e+03,1.161e-03,2.945e-03,5.251e-05,8.114e-05
5.412e+00,9.790e+02,8.090e+02,2.000e+03,1.426e-03,3.199e-03,5.838e-05,8.461e-05
6.310e+00,9.790e+02,8.090e+02,2.000e+03,1.748e-03,3.622e-03,6.695e-05,9.469e-05
7.356e+00,9.790e+02,8.090e+02,2.000e+03,1.760e-03,3.561e-03,6.630e-05,9.198e-05
8.577e+00,9.790e+02,8.090e+02,2.000e+03,1.946e-03,3.624e-03,7.047e-05,9.201e-05
1.000e+01,9.790e+02,8.090e+02,2.000e+03,2.178e-03,3.686e-03,7.491e-05,9.420e-05
1.000e-01,1.220e+02,1.000e+00,2.500e+02,3.981e-06,2.724e-05,4.817e-07,6.137e-06
1.166e-01,1.220e+02,1.000e+00,2.500e+02,4.590e-06,3.653e-05,5.425e-07,8.455e-06
1.359e-01,1.220e+02,1.000e+00,2.500e+02,9.087e-06,5.682e-05,2.335e-06,1.306e-05
1.585e-01,1.220e+02,1.000e+00,2.500e+02,1.024e-05,8.210e-05,1.296e-06,1.455e-05
1.848e-01,1.220e+02,1.000e+00,2.500e+02,1.382e-05,1.215e-04,1.427e-06,1.623e-05
2.154e-01,1.220e+02,1.000e+00,2.500e+02,2.256e-05,1.830e-04,3.495e-06,2.029e-05
2.512e-01,1.220e+02,1.000e+00,2.500e+02,5.568e-05,3.575e-04,8.382e-06,3.390e-05
2.929e-01,1.220e+02,1.000e+00,2.500e+02,5.469e-05,4.443e-04,6.446e-06,3.293e-05
3.415e-01,1.220e+02,1.000e+00,2.500e+02,9.407e-05,5.875e-04,1.017e-05,3.960e-05
3.981e-01,1.220e+02,1.000e+00,2.500e+02,1.352e-04,7.580e-04,1.394e-05,4.411e-05
4.642e-01,1.220e+02,1.000e+00,2.500e+02,2.051e-04,1.037e-03,1.827e-05,5.328e-05
5.412e-01,1.220e+02,1.000e+00,2.500e+02,3.086e-04,1.309e-03,2.458e-05,6.131e-05
6.310e-01,1.220e+02,1.000e+00,2.500e+02,2.940e-04,1.408e-03,2.136e-05,6.077e-05
7.356e-01,1.220e+02,1.000e+00,2.500e+02,4.868e-04,1.748e-03,3.173e-05,6.944e-05
8.577e-01,1.220e+02,1.000e+00,2.500e+02,5.782e-04,1.907e-03,3.554e-05,7.213e-05
1.000e+00,1.220e+02,1.000e+00,2.500e+02,7.135e-04,2.140e-03,4.076e-05,7.784e-05
1.166e+00,1.220e+02,1.000e+00,2.500e+02,8.855e-04,2.244e-03,4.751e-05,7.943e-05
1.359e+00,1.220e+02,1.000e+00,2.500e+02,1.002e-03,2.359e-03,4.877e-05,8.275e-05
1.585e+00,1.220e+02,1.000e+00,2.500e+02,9.813e-04,2.180e-03,4.898e-05,7.630e-05
1.848e+00,1.220e+02,1.000e+00,2.500e+02,1.202e-03,2.212e-03,5.455e-05,7.904e-05
2.154e+00,1.220e+02,1.000e+00,2.500e+02,1.124e-03,1.949e-03,5.226e-05,7.294e-05
2.512e+00,1.220e+02,1.000e+00,2.500e+02,1.151e-03,1.825e-03,5.174e-05,7.021e-05
2.929e+00,1.220e+02,1.000e+00,2.500e+02,1.116e-03,1.586e-03,5.074e-05,6.557e-05
3.415e+00,1.220e+02,1.000e+00,2.500e+02,1.074e-03,1.406e-03,5.030e-05,6.201e-05
3.981e+00,1.220e+02,1.000e+00,2.500e+02,9.938e-04,1.114e-03,4.613e-05,5.133e-05
4.642e+00,1.220e+02,1.000e+00,2.500e+02,8.928e-04,1.028e-03,4.466e-05,5.177e-05
5.412e+00,1.220e+02,1.000e+00,2.500e+02,7.797e-04,8.235e-04,4.178e-05,4.618e-05
6.310e+00,1.220e+02,1.000e+00,2.500e+02,7.340e-04,7.018e-04,4.062e-05,4.301e-05
7.356e+00,1.220e+02,1.000e+00,2.500e+02,5.622e-04,5.178e-04,3.415e-05,3.636e-05
8.577e+00,1.220e+02,1.000e+00,2.500e+02,4.702e-04,3.885e-04,3.185e-05,3.068e-05
1.000e+01,1.220e+02,1.000e+00,2.500e+02,4.040e-04,3.241e-04,2.860e-05,2.851e-05
1.000e-01,2.440e+02,4.400e+01,5.000e+02,5.327e-06,2.160e-05,1.280e-07,4.450e-06
1.166e-01,2.440e+02,4.400e+01,5.000e+02,5.470e-06,2.257e-05,1.588e-07,4.115e-06
1.359e-01,2.440e+02,4.400e+01,5.000e+02,5.562e-06,1.966e-05,2.036e-07,1.503e-06
1.585e-01,2.440e+02,4.400e+01,5.000e+02,6.650e-06,3.647e-05,4.996e-07,7.556e-06
1.848e-01,2.440e+02,4.400e+01,5.000e+02,7.441e-06,5.339e-05,5.360e-07,9.880e-06
2.154e-01,2.440e+02,4.400e+01,5.000e+02,1.121e-05,8.069e-05,1.470e-06,1.278e-05
2.512e-01,2.440e+02,4.400e+01,5.000e+02,1.210e-05,9.220e-05,1.065e-06,1.381e-05
2.929e-01,2.440e+02,4.400e+01,5.000e+02,2.169e-05,1.691e-04,2.397e-06,2.042e-05
3.415e-01,2.440e+02,4.400e+01,5.000e+02,3.138e-05,2.419e-04,3.822e-06,2.518e-05
3.981e-01,2.440e+02,4.400e+01,5.000e+02,4.628e-05,3.719e-04,3.657e-06,2.940e-05
4.642e-01,2.440e+02,4.400e+01,5.000e+02,6.759e-05,5.138e-04,5.845e-06,3.571e-05
5.412e-01,2.440e+02,4.400e+01,5.000e+02,1.235e-04,7.301e-04,1.135e-05,4.583e-05
6.310e-01,2.440e+02,4.400e+01,5.000e+02,1.473e-04,9.789e-04,1.131e-05,5.224e-05
7.356e-01,2.440e+02,4.400e+01,5.000e+02,2.351e-04,1.187e-03,1.708e-05,5.633e-05
8.577e-01,2.440e+02,4.400e+01,5.000e+02,2.944e-04,1.503e-03,2.026e-05,6.270e-05
1.000e+00,2.440e+02,4.400e+01,5.000e+02,4.208e-04,1.918e-03,2.599e-05,7.208e-05
1.166e+00,2.440e+02,4.400e+01,5.000e+02,5.497e-04,2.219e-03,3.182e-05,7.855e-05
1.359e+00,2.440e+02,4.400e+01,5.000e+02,6.039e-04,2.435e-03,3.198e-05,7.935e-05
1.585e+00,2.440e+02,4.400e+01,5.000e+02,7.510e-04,2.859e-03,3.741e-05,8.597e-05
1.848e+00,2.440e+02,4.400e+01,5.000e+02,8.613e-04,3.124e-03,4.016e-05,8.770e-05
2.154e+00,2.440e+02,4.400e+01,5.000e+02,1.056e-03,3.382e-03,4.747e-05,9.164e-05
2.512e+00,2.440e+02,4.400e+01,5.000e+02,1.206e-03,3.550e-03,5.148e-05,9.528e-05
2.929e+00,2.440e+02,4.400e+01,5.000e+02,1.388e-03,3.737e-03,5.743e-05,9.604e-05
3.415e+00,2.440e+02,4.400e+01,5.000e+02,1.579e-03,3.944e-03,6.087e-05,9.990e-05
3.981e+00,2.440e+02,4.400e+01,5.000e+02,1.748e-03,3.947e-03,6.524e-05,9.906e-05
4.642e+00,2.440e+02,4.400e+01,5.000e+02,1.745e-03,3.696e-03,6.413e-05,9.296e-05
5.412e+00,2.440e+02,4.400e+01,5.000e+02,1.743e-03,3.570e-03,6.303e-05,9.135e-05
6.310e+00,2.440e+02,4.400e+01,5.000e+02,2.002e-03,3.653e-03,6.851e-05,9.479e-05
7.356e+00,2.440e+02,4.400e+01,5.000e+02,2.010e-03,3.257e-03,6.859e-05,8.698e-05
8.577e+00,2.440e+02,4.400e+01,5.000e+02,1.979e-03,2.899e-03,6.702e-05,8.003e-05
1.000e+01,2.440e+02,4.400e+01,5.000e+02,1.913e-03,2.652e-03,6.615e-05,7.607e-05
1.000e-01,3.670e+02,1.670e+02,7.500e+02,4.427e-06,1.700e-05,9.793e-08,2.585e-07
1.166e-01,3.670e+02,1.670e+02,7.500e+02,4.427e-06,1.700e-05,9.793e-08,2.585e-07
1.359e-01,3.670e+02,1.670e+02,7.500e+02,4.740e-06,2.582e-05,2.101e-07,5.888e-06
1.585e-01,3.670e+02,1.670e+02,7.500e+02,4.765e-06,2.107e-05,2.309e-07,1.918e-06
1.848e-01,3.670e+02,1.670e+02,7.500e+02,5.128e-06,2.710e-05,3.451e-07,5.319e-06
2.154e-01,3.670e+02,1.670e+02,7.500e+02,5.297e-06,2.981e-05,4.648e-07,5.674e-06
2.512e-01,3.670e+02,1.670e+02,7.500e+02,7.921e-06,5.021e-05,9.241e-07,9.114e-06
2.929e-01,3.670e+02,1.670e+02,7.500e+02,1.031e-05,8.572e-05,1.141e-06,1.422e-05
3.415e-01,3.670e+02,1.670e+02,7.500e+02,1.682e-05,1.336e-04,2.041e-06,1.840e-05
3.981e-01,3.670e+02,1.670e+02,7.500e+02,2.379e-05,1.610e-04,3.663e-06,1.934e-05
4.642e-01,3.670e+02,1.670e+02,7.500e+02,3.074e-05,2.115e-04,3.898e-06,2.182e-05
5.412e-01,3.670e+02,1.670e+02,7.500e+02,5.549e-05,4.159e-04,6.175e-06,3.213e-05
6.310e-01,3.670e+02,1.670e+02,7.500e+02,7.693e-05,4.913e-04,8.479e-06,3.459e-05
7.356e-01,3.670e+02,1.670e+02,7.500e+02,1.028e-04,6.191e-04,1.019e-05,3.584e-05
8.577e-01,3.670e+02,1.670e+02,7.500e+02,1.645e-04,9.388e-04,1.416e-05,4.881e-05
1.000e+00,3.670e+02,1.670e+02,7.500e+02,1.879e-04,1.064e-03,1.570e-05,5.010e-05
1.166e+00,3.670e+02,1.670e+02,7.500e+02,2.570e-04,1.363e-03,1.840e-05,5.637e-05
1.359e+00,3.670e+02,1.670e+02,7.500e+02,3.479e-04,1.783e-03,2.195e-05,6.586e-05
1.585e+00,3.670e+02,1.670e+02,7.500e+02,4.944e-04,2.255e-03,2.861e-05,7.518e-05
1.848e+00,3.670e+02,1.670e+02,7.500e+02,5.508e-04,2.453e-03,3.082e-05,7.633e-05
2.154e+00,3.670e+02,1.670e+02,7.500e+02,6.830e-04,2.821e-03,3.634e-05,8.228e-05
2.512e+00,3.670e+02,1.670e+02,7.500e+02,9.443e-04,3.462e-03,4.491e-05,9.243e-05
2.929e+00,3.670e+02,1.670e+02,7.500e+02,1.125e-03,3.952e-03,4.786e-05,9.871e-05
3.415e+00,3.670e+02,1.670e+02,7.500e+02,1.283e-03,4.216e-03,5.270e-05,9.881e-05
3.981e+00,3.670e+02,1.670e+02,7.500e+02,1.558e-03,4.698e-03,5.942e-05,1.061e-04
4.642e+00,3.670e+02,1.670e+02,7.500e+02,1.726e-03,4.961e-03,6.323e-05,1.065e-04
5.412e+00,3.670e+02,1.670e+02,7.500e+02,2.045e-03,5.078e-03,7.046e-05,1.079e-04
6.310e+00,3.670e+02,1.670e+02,7.500e+02,2.482e-03,5.625e-03,8.000e-05,1.157e-04
7.356e+00,3.670e+02,1.670e+02,7.500e+02,2.554e-03,5.692e-03,7.905e-05,1.183e-04
8.577e+00,3.670e+02,1.670e+02,7.500e+02,2.647e-03,5.474e-03,8.060e-05,1.139e-04
1.000e+01,3.670e+02,1.670e+02,7.500e+02,2.854e-03,5.415e-03,8.569e-05,1.159e-04
1.000e-01,4.890e+02,2.890e+02,1.000e+03,2.969e-06,1.422e-05,8.196e-08,2.198e-07
1.166e-01,4.890e+02,2.890e+02,1.000e+03,2.969e-06,1.422e-05,8.196e-08,2.198e-07
1.359e-01,4.890e+02,2.890e+02,1.000e+03,3.151e-06,1.508e-05,2.024e-07,8.906e-07
1.585e-01,4.890e+02,2.890e+02,1.000e+03,3.354e-06,1.637e-05,2.815e-07,1.357e-06
1.848e-01,4.890e+02,2.890e+02,1.000e+03,3.151e-06,1.576e-05,2.024e-07,1.122e-06
2.154e-01,4.890e+02,2.890e+02,1.000e+03,3.899e-06,2.372e-05,4.274e-07,5.190e-06
2.512e-01,4.890e+02,2.890e+02,1.000e+03,8.336e-06,4.031e-05,3.995e-06,9.366e-06
2.929e-01,4.890e+02,2.890e+02,1.000e+03,6.059e-06,5.274e-05,7.347e-07,1.136e-05
3.415e-01,4.890e+02,2.890e+02,1.000e+03,1.275e-05,7.602e-05,4.163e-06,1.424e-05
3.981e-01,4.890e+02,2.890e+02,1.000e+03,9.663e-06,9.995e-05,1.006e-06,1.497e-05
4.642e-01,4.890e+02,2.890e+02,1.000e+03,1.995e-05,1.637e-04,2.665e-06,1.841e-05
5.412e-01,4.890e+02,2.890e+02,1.000e+03,3.050e-05,2.152e-04,4.538e-06,2.192e-05
6.310e-01,4.890e+02,2.890e+02,1.000e+03,4.350e-05,3.277e-04,5.000e-06,2.641e-05
7.356e-01,4.890e+02,2.890e+02,1.000e+03,7.400e-05,4.288e-04,1.053e-05,3.477e-05
8.577e-01,4.890e+02,2.890e+02,1.000e+03,1.079e-04,6.099e-04,1.204e-05,4.077e-05
1.000e+00,4.890e+02,2.890e+02,1.000e+03,1.359e-04,7.893e-04,1.299e-05,4.460e-05
1.166e+00,4.890e+02,2.890e+02,1.000e+03,1.835e-04,1.026e-03,1.516e-05,4.993e-05
1.359e+00,4.890e+02,2.890e+02,1.000e+03,2.632e-04,1.316e-03,1.978e-05,5.485e-05
1.585e+00,4.890e+02,2.890e+02,1.000e+03,3.143e-04,1.627e-03,2.206e-05,6.112e-05
1.848e+00,4.890e+02,2.890e+02,1.000e+03,4.572e-04,1.962e-03,2.856e-05,6.844e-05
2.154e+00,4.890e+02,2.890e+02,1.000e+03,5.485e-04,2.353e-03,3.278e-05,7.425e-05
2.512e+00,4.890e+02,2.890e+02,1.000e+03,7.236e-04,2.941e-03,3.749e-05,8.161e-05
2.929e+00,4.890e+02,2.890e+02,1.000e+03,9.178e-04,3.533e-03,4.257e-05,9.126e-05
3.415e+00,4.890e+02,2.890e+02,1.000e+03,1.118e-03,4.041e-03,4.919e-05,9.546e-05
